"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Maharashtra","Nagpur","Ramtek","Cauliflower","Other","24/07/2019","1800","2000","1900"
"Maharashtra","Nagpur","Ramtek","Chilly Capsicum","Other","24/07/2019","4000","5000","4500"
"Maharashtra","Nagpur","Ramtek","Coriander(Leaves)","Other","24/07/2019","5000","6000","5500"
"Maharashtra","Nagpur","Ramtek","Green Chilli","Other","24/07/2019","4000","5000","4500"
"Maharashtra","Nagpur","Ramtek","Pumpkin","Other","24/07/2019","500","700","600"
"Maharashtra","Nagpur","Ramtek","Spinach","Other","24/07/2019","800","1000","900"
"Maharashtra","Nagpur","Ramtek","Tomato","Other","24/07/2019","1400","1600","1500"
"Maharashtra","Nanded","Bhokar","Arhar (Tur/Red Gram)(Whole)","Other","24/07/2019","5025","5025","5025"
"Maharashtra","Nanded","Bhokar","Bengal Gram(Gram)(Whole)","Other","24/07/2019","3505","3875","3690"
"Maharashtra","Nanded","Bhokar","Jowar(Sorghum)","Other","24/07/2019","1905","2291","2098"
"Maharashtra","Nanded","Bhokar","Sesamum(Sesame,Gingelly,Til)","White","24/07/2019","10011","10011","10011"
"Maharashtra","Nanded","Bhokar","Soyabean","Yellow","24/07/2019","3455","3455","3455"
"Maharashtra","Nanded","Bhokar","Turmeric","Other","24/07/2019","1505","4000","2753"
"Maharashtra","Nanded","Bhokar","Wheat","Other","24/07/2019","1755","1755","1755"
"Maharashtra","Nanded","Mudkhed","Arhar (Tur/Red Gram)(Whole)","Other","24/07/2019","4900","5000","4950"
"Maharashtra","Nanded","Mudkhed","Jowar(Sorghum)","Other","24/07/2019","2351","2750","2400"
"Maharashtra","Nanded","Mudkhed","Soyabean","Other","24/07/2019","3450","3500","3450"
"Maharashtra","Nanded","Mudkhed","Wheat","Other","24/07/2019","1700","1800","1750"
"Maharashtra","Nandurbar","Navapur","Brinjal","Other","24/07/2019","1000","1000","1000"
"Maharashtra","Nandurbar","Navapur","Cauliflower","Other","24/07/2019","2000","2500","2078"
"Maharashtra","Nandurbar","Navapur","Green Chilli","Other","24/07/2019","1500","2000","1590"
"Maharashtra","Nandurbar","Navapur","Tomato","Other","24/07/2019","2500","4000","2884"
"Maharashtra","Nandurbar","Shahada","Bajra(Pearl Millet/Cumbu)","Other","24/07/2019","2131","2131","2131"
"Maharashtra","Nandurbar","Shahada","Bengal Gram(Gram)(Whole)","Other","24/07/2019","3399","4000","3951"
"Maharashtra","Nandurbar","Shahada","Wheat","Other","24/07/2019","1975","2083","2035"
"Maharashtra","Nashik","Chandvad","Onion","Other","24/07/2019","500","1335","1220"
"Maharashtra","Nashik","Kalvan","Onion","Other","24/07/2019","500","1410","1200"
